zip,lat,lng,city,state_name
2339,42.1224,-70.85665,Hanover,Massachusetts
2341,42.05579,-70.87232,Hanson,Massachusetts
2343,42.14729,-71.00482,Holbrook,Massachusetts
2346,41.88036,-70.87432,Middleboro,Massachusetts
2347,41.83127,-70.95914,Lakeville,Massachusetts
2351,42.11724,-70.95962,Abington,Massachusetts
2356,42.05507,-71.12058,North Easton,Massachusetts
2357,42.05772,-71.08075,North Easton,Massachusetts
2359,42.06547,-70.80143,Pembroke,Massachusetts
2360,41.87859,-70.63066,Plymouth,Massachusetts
2364,41.98617,-70.74823,Kingston,Massachusetts
2366,41.85082,-70.65717,South Carver,Massachusetts
2367,41.96345,-70.80973,Plympton,Massachusetts
2368,42.17697,-71.05341,Randolph,Massachusetts
2370,42.12987,-70.91096,Rockland,Massachusetts
2375,42.01746,-71.10147,South Easton,Massachusetts
2379,42.02139,-71.02669,West Bridgewater,Massachusetts
2382,42.07999,-70.93991,Whitman,Massachusetts
2420,42.45632,-71.21668,Lexington,Massachusetts
2421,42.43854,-71.24,Lexington,Massachusetts
2445,42.32597,-71.13397,Brookline,Massachusetts
2446,42.34356,-71.12167,Brookline,Massachusetts
2451,42.3982,-71.2571,Waltham,Massachusetts
2452,42.39357,-71.2196,Waltham,Massachusetts
2453,42.36913,-71.24024,Waltham,Massachusetts
2457,42.29838,-71.26836,Babson Park,Massachusetts
2458,42.3528,-71.18748,Newton,Massachusetts
2459,42.31493,-71.19174,Newton Center,Massachusetts
2460,42.35196,-71.20831,Newtonville,Massachusetts
2461,42.31682,-71.20848,Newton Highlands,Massachusetts
2462,42.32988,-71.25607,Newton Lower Falls,Massachusetts
2464,42.31287,-71.21958,Newton Upper Falls,Massachusetts
2465,42.34917,-71.22668,West Newton,Massachusetts
2466,42.34411,-71.24806,Auburndale,Massachusetts
2467,42.31641,-71.16118,Chestnut Hill,Massachusetts
2468,42.32731,-71.23076,Waban,Massachusetts
2472,42.37,-71.17725,Watertown,Massachusetts
2474,42.42023,-71.1565,Arlington,Massachusetts
2476,42.41624,-71.17518,Arlington,Massachusetts
2478,42.39603,-71.17951,Belmont,Massachusetts
2481,42.31293,-71.27431,Wellesley Hills,Massachusetts
2482,42.29384,-71.29986,Wellesley,Massachusetts
2492,42.27612,-71.24374,Needham,Massachusetts
2493,42.35893,-71.30008,Weston,Massachusetts
2494,42.29966,-71.23201,Needham Heights,Massachusetts
2532,41.75163,-70.59728,Buzzards Bay,Massachusetts
2534,41.66707,-70.61995,Cataumet,Massachusetts
2535,41.34896,-70.74628,Chilmark,Massachusetts
2536,41.59694,-70.56721,East Falmouth,Massachusetts
2537,41.72948,-70.44013,East Sandwich,Massachusetts
2538,41.77702,-70.64917,East Wareham,Massachusetts
2539,41.37994,-70.53223,Edgartown,Massachusetts
2540,41.57201,-70.62793,Falmouth,Massachusetts
2542,41.70259,-70.54687,Buzzards Bay,Massachusetts
2543,41.49345,-70.73109,Woods Hole,Massachusetts
2553,41.71336,-70.61883,Monument Beach,Massachusetts
2554,41.28538,-70.0798,Nantucket,Massachusetts
2556,41.63952,-70.62584,North Falmouth,Massachusetts
2557,41.4366,-70.58,Oak Bluffs,Massachusetts
2558,41.7448,-70.6535,Onset,Massachusetts
2559,41.69165,-70.61522,Pocasset,Massachusetts
2561,41.76886,-70.53319,Sagamore,Massachusetts
2562,41.78718,-70.52691,Sagamore Beach,Massachusetts
2563,41.71962,-70.47801,Sandwich,Massachusetts
2564,41.26529,-69.98433,Siasconset,Massachusetts
2568,41.45264,-70.61758,Vineyard Haven,Massachusetts
2571,41.76357,-70.69795,Wareham,Massachusetts
2575,41.39991,-70.65451,West Tisbury,Massachusetts
2576,41.77807,-70.7637,West Wareham,Massachusetts
2584,41.25883,-70.00735,Nantucket,Massachusetts
2601,41.6603,-70.29682,Hyannis,Massachusetts
2630,41.70462,-70.30329,Barnstable,Massachusetts
2631,41.74684,-70.06941,Brewster,Massachusetts
2632,41.66055,-70.34749,Centerville,Massachusetts
2633,41.68892,-69.97227,Chatham,Massachusetts
2635,41.62373,-70.44049,Cotuit,Massachusetts
2637,41.70571,-70.27238,Cummaquid,Massachusetts
2638,41.73226,-70.19362,Dennis,Massachusetts
2639,41.66634,-70.13529,Dennis Port,Massachusetts
2641,41.75059,-70.15222,East Dennis,Massachusetts
2642,41.83957,-69.97697,Eastham,Massachusetts
2643,41.76568,-69.93648,East Orleans,Massachusetts
2644,41.68422,-70.51024,Forestdale,Massachusetts
2645,41.70422,-70.06083,Harwich,Massachusetts
2646,41.67079,-70.07194,Harwich Port,Massachusetts
2647,41.63184,-70.30805,Hyannis Port,Massachusetts
2648,41.67072,-70.41636,Marstons Mills,Massachusetts
2649,41.61764,-70.49053,Mashpee,Massachusetts
2650,41.70342,-69.96591,North Chatham,Massachusetts
2651,41.87506,-70.0034,North Eastham,Massachusetts
2652,42.04411,-70.09475,North Truro,Massachusetts
2653,41.76877,-69.9739,Orleans,Massachusetts
2655,41.62995,-70.39258,Osterville,Massachusetts
2657,42.06139,-70.19814,Provincetown,Massachusetts
2659,41.68305,-70.02231,South Chatham,Massachusetts
2660,41.70546,-70.15434,South Dennis,Massachusetts
2663,41.90675,-69.99739,South Wellfleet,Massachusetts
2664,41.67465,-70.19465,South Yarmouth,Massachusetts
2666,41.98943,-70.04569,Truro,Massachusetts
2667,41.92791,-70.01815,Wellfleet,Massachusetts
2668,41.71178,-70.35675,West Barnstable,Massachusetts
2669,41.671,-69.9928,West Chatham,Massachusetts
2670,41.65987,-70.1716,West Dennis,Massachusetts
2671,41.6721,-70.11095,West Harwich,Massachusetts
2672,41.63551,-70.31791,West Hyannisport,Massachusetts
2673,41.6573,-70.24666,West Yarmouth,Massachusetts
2675,41.70485,-70.23063,Yarmouth Port,Massachusetts
2702,41.78452,-71.06116,Assonet,Massachusetts
2703,41.93103,-71.29506,Attleboro,Massachusetts
2713,41.43437,-70.87573,Cuttyhunk,Massachusetts
2715,41.81747,-71.15058,Dighton,Massachusetts
2717,41.75874,-70.97166,East Freetown,Massachusetts
2718,41.86891,-71.01162,East Taunton,Massachusetts
2719,41.63945,-70.87321,Fairhaven,Massachusetts
2720,41.73286,-71.11808,Fall River,Massachusetts
2721,41.67465,-71.14768,Fall River,Massachusetts
2723,41.69271,-71.12968,Fall River,Massachusetts
2724,41.68401,-71.17936,Fall River,Massachusetts
2725,41.71252,-71.18426,Somerset,Massachusetts
2726,41.76072,-71.14446,Somerset,Massachusetts
2738,41.70912,-70.76355,Marion,Massachusetts
2739,41.66869,-70.81706,Mattapoisett,Massachusetts
2740,41.63787,-70.93814,New Bedford,Massachusetts
2743,41.71385,-70.90123,Acushnet,Massachusetts
2744,41.60799,-70.91269,New Bedford,Massachusetts
2745,41.69893,-70.94826,New Bedford,Massachusetts
2746,41.6615,-70.94155,New Bedford,Massachusetts
2747,41.66783,-71.01627,North Dartmouth,Massachusetts
2748,41.5605,-70.97897,South Dartmouth,Massachusetts
2760,41.97006,-71.33585,North Attleboro,Massachusetts
2762,42.01409,-71.33642,Plainville,Massachusetts
2763,41.96669,-71.30749,Attleboro Falls,Massachusetts
2764,41.85663,-71.16052,North Dighton,Massachusetts
2766,41.96402,-71.18418,Norton,Massachusetts
2767,41.93707,-71.05109,Raynham,Massachusetts
2769,41.84394,-71.24559,Rehoboth,Massachusetts
2770,41.75849,-70.84084,Rochester,Massachusetts
2771,41.83778,-71.31735,Seekonk,Massachusetts
2777,41.75704,-71.21205,Swansea,Massachusetts
2779,41.83491,-71.07544,Berkley,Massachusetts
2780,41.90755,-71.11956,Taunton,Massachusetts
2790,41.5999,-71.08324,Westport,Massachusetts
2791,41.52799,-71.07806,Westport Point,Massachusetts
2802,41.95195,-71.45534,Albion,Rhode Island
2804,41.43188,-71.77236,Ashaway,Rhode Island
2806,41.74438,-71.31461,Barrington,Rhode Island
2807,41.17762,-71.57854,Block Island,Rhode Island
2808,41.40856,-71.74867,Bradford,Rhode Island
2809,41.68271,-71.2694,Bristol,Rhode Island
2812,41.4777,-71.65437,Carolina,Rhode Island
2813,41.39728,-71.67017,Charlestown,Rhode Island
2814,41.89877,-71.69752,Chepachet,Rhode Island
2815,41.77305,-71.65833,Clayville,Rhode Island
2816,41.69086,-71.61976,Coventry,Rhode Island
2817,41.62911,-71.66729,West Greenwich,Rhode Island
2818,41.6431,-71.49295,East Greenwich,Rhode Island
2822,41.56728,-71.63266,Exeter,Rhode Island
2825,41.78117,-71.72612,Foster,Rhode Island
2826,41.97398,-71.63702,Glendale,Rhode Island
2827,41.69785,-71.73955,Greene,Rhode Island
2828,41.87801,-71.55935,Greenville,Rhode Island
2830,41.98212,-71.64989,Harrisville,Rhode Island
2831,41.75264,-71.58911,Hope,Rhode Island
2832,41.50834,-71.72597,Hope Valley,Rhode Island
2833,41.48737,-71.77825,Hopkinton,Rhode Island
2835,41.51497,-71.3771,Jamestown,Rhode Island
2836,41.45232,-71.62048,Kenyon,Rhode Island
2837,41.51523,-71.16455,Little Compton,Rhode Island
2838,41.96513,-71.47617,Manville,Rhode Island
2839,41.94292,-71.64314,Mapleville,Rhode Island
2840,41.47775,-71.32036,Newport,Rhode Island
2841,41.51334,-71.32381,Newport,Rhode Island
2842,41.51735,-71.2771,Middletown,Rhode Island
2852,41.58765,-71.46084,North Kingstown,Rhode Island
2857,41.82933,-71.632,North Scituate,Rhode Island
2858,41.96345,-71.64835,Oakland,Rhode Island
2859,41.9667,-71.74522,Pascoag,Rhode Island
2860,41.87003,-71.38838,Pawtucket,Rhode Island
2861,41.87853,-71.35227,Pawtucket,Rhode Island
2863,41.89005,-71.39344,Central Falls,Rhode Island
2864,41.97039,-71.41978,Cumberland,Rhode Island
2865,41.91265,-71.44847,Lincoln,Rhode Island
2871,41.58397,-71.2563,Portsmouth,Rhode Island
2872,41.61718,-71.32886,Prudence Island,Rhode Island
2873,41.53107,-71.77576,Rockville,Rhode Island
2874,41.51543,-71.46877,Saunderstown,Rhode Island
2875,41.45559,-71.63814,Shannock,Rhode Island
2876,41.9962,-71.58207,Slatersville,Rhode Island
2878,41.60908,-71.17412,Tiverton,Rhode Island
2879,41.42671,-71.53626,Wakefield,Rhode Island
2881,41.47893,-71.52341,Kingston,Rhode Island
2882,41.42483,-71.46856,Narragansett,Rhode Island
2885,41.72826,-71.26282,Warren,Rhode Island
2886,41.70572,-71.45857,Warwick,Rhode Island
2888,41.74861,-71.41036,Warwick,Rhode Island
2889,41.7057,-71.39206,Warwick,Rhode Island
2891,41.36026,-71.79357,Westerly,Rhode Island
2892,41.49598,-71.5969,West Kingston,Rhode Island
2893,41.69855,-71.51538,West Warwick,Rhode Island
2894,41.44727,-71.70055,Wood River Junction,Rhode Island
2895,42.00101,-71.49934,Woonsocket,Rhode Island
2896,41.97241,-71.55109,North Smithfield,Rhode Island
2898,41.51526,-71.6757,Wyoming,Rhode Island
2903,41.81805,-71.40901,Providence,Rhode Island
2904,41.86037,-71.43541,Providence,Rhode Island
2905,41.78722,-71.39887,Providence,Rhode Island
2906,41.83919,-71.38994,Providence,Rhode Island
2907,41.79826,-71.42551,Providence,Rhode Island
2908,41.83915,-71.43685,Providence,Rhode Island
2909,41.82026,-71.45145,Providence,Rhode Island
2910,41.77563,-71.43574,Cranston,Rhode Island
2911,41.85475,-71.47355,North Providence,Rhode Island
2912,41.82561,-71.40224,Providence,Rhode Island
2914,41.81371,-71.36504,East Providence,Rhode Island
2915,41.77759,-71.35015,Riverside,Rhode Island
2916,41.84456,-71.35203,Rumford,Rhode Island
2917,41.90648,-71.52458,Smithfield,Rhode Island
2919,41.82737,-71.51998,Johnston,Rhode Island
2920,41.76739,-71.46603,Cranston,Rhode Island
2921,41.76213,-71.51729,Cranston,Rhode Island
3031,42.87036,-71.6079,Amherst,New Hampshire
3032,42.9906,-71.34378,Auburn,New Hampshire
3033,42.74641,-71.67057,Brookline,New Hampshire
3034,43.06357,-71.31141,Candia,New Hampshire
3036,42.96717,-71.25087,Chester,New Hampshire
3037,43.13972,-71.25258,Deerfield,New Hampshire
3038,42.88877,-71.27988,Derry,New Hampshire
3042,43.05005,-71.07478,Epping,New Hampshire
3043,42.99406,-71.81349,Francestown,New Hampshire
3044,42.98868,-71.12527,Fremont,New Hampshire
3045,43.01994,-71.57006,Goffstown,New Hampshire
3046,43.10184,-71.60561,Dunbarton,New Hampshire
3047,42.94007,-71.87022,Greenfield,New Hampshire
3048,42.74826,-71.76185,Greenville,New Hampshire
3049,42.74942,-71.58344,Hollis,New Hampshire
3051,42.76391,-71.4071,Hudson,New Hampshire
3052,42.84284,-71.455,Litchfield,New Hampshire
3053,42.8786,-71.38633,Londonderry,New Hampshire
3054,42.85469,-71.51884,Merrimack,New Hampshire
3055,42.81745,-71.6734,Milford,New Hampshire
3057,42.90244,-71.68336,Mont Vernon,New Hampshire
3060,42.74129,-71.45929,Nashua,New Hampshire
3062,42.72218,-71.49566,Nashua,New Hampshire
3063,42.77951,-71.51939,Nashua,New Hampshire
3064,42.77879,-71.47462,Nashua,New Hampshire
3070,42.97734,-71.68637,New Boston,New Hampshire
3071,42.74894,-71.87472,New Ipswich,New Hampshire
3076,42.7335,-71.32391,Pelham,New Hampshire
3077,43.03293,-71.19804,Raymond,New Hampshire
3079,42.79023,-71.22023,Salem,New Hampshire
3082,42.90024,-71.77423,Lyndeborough,New Hampshire
3084,42.82853,-71.85495,Temple,New Hampshire
3086,42.82938,-71.77105,Wilton,New Hampshire
3087,42.80759,-71.29945,Windham,New Hampshire
3101,42.98888,-71.46589,Manchester,New Hampshire
3102,43.00799,-71.49127,Manchester,New Hampshire
3103,42.95352,-71.44432,Manchester,New Hampshire
3104,43.00934,-71.44146,Manchester,New Hampshire
3106,43.07113,-71.43638,Hooksett,New Hampshire
3109,42.96625,-71.4017,Manchester,New Hampshire
3110,42.94066,-71.53028,Bedford,New Hampshire
3215,43.9453,-71.45282,Waterville Valley,New Hampshire
3216,43.44563,-71.79572,Andover,New Hampshire
3217,43.7153,-71.63091,Ashland,New Hampshire
3218,43.33462,-71.28922,Barnstead,New Hampshire
3220,43.46768,-71.47519,Belmont,New Hampshire
3221,43.25177,-71.96172,Bradford,New Hampshire
3222,43.6275,-71.78286,Bristol,New Hampshire
3223,43.84968,-71.68157,Campton,New Hampshire
3224,43.34985,-71.55095,Canterbury,New Hampshire
3225,43.35839,-71.23804,Center Barnstead,New Hampshire
3226,43.70404,-71.5113,Center Harbor,New Hampshire
3227,43.82773,-71.46772,Center Sandwich,New Hampshire
3229,43.19781,-71.69685,Contoocook,New Hampshire
3230,43.52598,-71.87148,Danbury,New Hampshire
3231,43.46653,-71.75668,East Andover,New Hampshire
3233,43.4252,-71.93316,Elkins,New Hampshire
3234,43.2149,-71.33911,Epsom,New Hampshire
3235,43.44838,-71.67184,Franklin,New Hampshire
3237,43.42964,-71.38208,Gilmanton,New Hampshire
3238,43.98289,-71.89866,Glencliff,New Hampshire
3240,43.57599,-71.97223,Grafton,New Hampshire
3241,43.72173,-71.81987,Hebron,New Hampshire
3242,43.17362,-71.82255,Henniker,New Hampshire
3243,43.52494,-71.76464,Hill,New Hampshire
3244,43.11796,-71.91877,Hillsborough,New Hampshire
3245,43.75003,-71.58789,Holderness,New Hampshire
3246,43.57267,-71.47744,Laconia,New Hampshire
3249,43.55791,-71.38502,Gilford,New Hampshire
3251,44.08544,-71.57272,Lincoln,New Hampshire
3253,43.63073,-71.49964,Meredith,New Hampshire
3254,43.7249,-71.37776,Moultonborough,New Hampshire
3255,43.31479,-72.02625,Newbury,New Hampshire
3256,43.62434,-71.63353,New Hampton,New Hampshire
3257,43.41691,-71.9906,New London,New Hampshire
3258,43.25754,-71.39917,Chichester,New Hampshire
3259,43.87212,-71.3965,North Sandwich,New Hampshire
3260,43.35365,-71.92174,North Sutton,New Hampshire
3261,43.2134,-71.2097,Northwood,New Hampshire
3262,43.99913,-71.73803,North Woodstock,New Hampshire
3263,43.29468,-71.311,Pittsfield,New Hampshire
3264,43.72976,-71.71127,Plymouth,New Hampshire
3266,43.79033,-71.8961,Rumney,New Hampshire
3268,43.38648,-71.75655,Salisbury,New Hampshire
3269,43.52789,-71.60144,Sanbornton,New Hampshire
3273,43.29904,-71.93209,South Sutton,New Hampshire
3275,43.16019,-71.41793,Suncook,New Hampshire
3276,43.42788,-71.57503,Tilton,New Hampshire
3278,43.29332,-71.82604,Warner,New Hampshire
3279,43.94318,-71.88139,Warren,New Hampshire
3280,43.18285,-72.08934,Washington,New Hampshire
3281,43.08126,-71.72208,Weare,New Hampshire
3282,43.86011,-71.92931,Wentworth,New Hampshire
3284,43.49281,-72.03075,Springfield,New Hampshire
3285,43.9241,-71.64359,Thornton,New Hampshire
3287,43.44516,-71.91669,Wilmot,New Hampshire
3290,43.12459,-71.12075,Nottingham,New Hampshire
3291,43.17918,-71.1427,West Nottingham,New Hampshire
3293,43.97001,-71.67824,Woodstock,New Hampshire
3301,43.22434,-71.54337,Concord,New Hampshire
3303,43.29814,-71.67194,Concord,New Hampshire
3304,43.13079,-71.53069,Bow,New Hampshire
3307,43.32541,-71.44365,Loudon,New Hampshire
3431,42.96264,-72.29556,Keene,New Hampshire
3440,43.05397,-71.98233,Antrim,New Hampshire
3441,42.77999,-72.43847,Ashuelot,New Hampshire
3442,43.01242,-71.90819,Bennington,New Hampshire
3443,42.87707,-72.46162,Chesterfield,New Hampshire
3444,42.89433,-72.07224,Dublin,New Hampshire
3445,43.01434,-72.213,Sullivan,New Hampshire
3446,42.86048,-72.29758,Swanzey,New Hampshire
3447,42.75901,-72.14848,Fitzwilliam,New Hampshire
3448,43.03964,-72.27194,Gilsum,New Hampshire
3449,42.97573,-71.9958,Hancock,New Hampshire
3450,42.94158,-72.09127,Harrisville,New Hampshire
3451,42.8075,-72.49861,Hinsdale,New Hampshire
3452,42.82928,-72.05963,Jaffrey,New Hampshire
3455,42.89841,-72.18349,Marlborough,New Hampshire
3456,43.13096,-72.21499,Marlow,New Hampshire
3457,42.99587,-72.12253,Nelson,New Hampshire
3458,42.86906,-71.93782,Peterborough,New Hampshire
3461,42.75236,-72.01073,Rindge,New Hampshire
3462,42.8955,-72.40479,Spofford,New Hampshire
3464,43.07915,-72.11417,Stoddard,New Hampshire
3465,42.82723,-72.19011,Troy,New Hampshire
3466,42.89558,-72.50974,West Chesterfield,New Hampshire
3467,42.96935,-72.43221,Westmoreland,New Hampshire
3470,42.77883,-72.34417,Winchester,New Hampshire
3561,44.33165,-71.81169,Littleton,New Hampshire
3570,44.49905,-71.15716,Berlin,New Hampshire
3574,44.25344,-71.59886,Bethlehem,New Hampshire
3575,44.29608,-71.42373,Bretton Woods,New Hampshire
3576,44.91613,-71.38478,Colebrook,New Hampshire
3579,44.96868,-71.03296,Errol,New Hampshire
3580,44.16777,-71.70148,Franconia,New Hampshire
3581,44.33931,-71.13252,Gorham,New Hampshire
3582,44.59552,-71.43867,Groveton,New Hampshire
3583,44.39677,-71.46472,Jefferson,New Hampshire
3584,44.48489,-71.54566,Lancaster,New Hampshire
3585,44.22063,-71.89463,Lisbon,New Hampshire
3586,44.22036,-71.79641,Sugar Hill,New Hampshire
3588,44.61213,-71.20771,Milan,New Hampshire
3590,44.74767,-71.51821,North Stratford,New Hampshire
3592,45.12296,-71.26299,Pittsburg,New Hampshire
3593,44.31658,-71.30374,Randolph,New Hampshire
3595,44.30622,-71.5268,Twin Mountain,New Hampshire
3597,44.73595,-71.39278,West Stewartstown,New Hampshire
3598,44.37976,-71.63225,Whitefield,New Hampshire
3601,43.2338,-72.29576,Acworth,New Hampshire
3602,43.13384,-72.33036,Alstead,New Hampshire
3603,43.25149,-72.38133,Charlestown,New Hampshire
3604,43.128,-72.37984,Drewsville,New Hampshire
3605,43.22739,-72.1814,Lempster,New Hampshire
3607,43.19552,-72.26883,South Acworth,New Hampshire
3608,43.07068,-72.40643,Walpole,New Hampshire
3609,43.14464,-72.44529,North Walpole,New Hampshire
3740,44.1807,-71.9828,Bath,New Hampshire
3741,43.67188,-72.01584,Canaan,New Hampshire
3743,43.35826,-72.3253,Claremont,New Hampshire
3745,43.47011,-72.33239,Cornish,New Hampshire
3746,43.49432,-72.2574,Cornish Flat,New Hampshire
3748,43.59369,-72.1139,Enfield,New Hampshire
3750,43.7076,-72.20263,Etna,New Hampshire
3751,43.44896,-72.08876,Georges Mills,New Hampshire
3752,43.28921,-72.11523,Goshen,New Hampshire
3753,43.51701,-72.14972,Grantham,New Hampshire
3754,43.37746,-72.13839,Guild,New Hampshire
3755,43.71777,-72.18929,Hanover,New Hampshire
3765,44.0343,-72.05286,Haverhill,New Hampshire
3766,43.63467,-72.23724,Lebanon,New Hampshire
3768,43.80527,-72.11572,Lyme,New Hampshire
3770,43.53407,-72.26647,Meriden,New Hampshire
3771,44.28502,-72.00934,Monroe,New Hampshire
3773,43.38524,-72.19935,Newport,New Hampshire
3774,44.08904,-71.99508,North Haverhill,New Hampshire
3777,43.89512,-72.06962,Orford,New Hampshire
3779,43.97237,-72.02873,Piermont,New Hampshire
3780,44.03228,-71.97743,Pike,New Hampshire
3781,43.55276,-72.28405,Plainfield,New Hampshire
3782,43.39093,-72.09279,Sunapee,New Hampshire
3784,43.6368,-72.30594,West Lebanon,New Hampshire
3785,44.06384,-71.8941,Woodsville,New Hampshire
3801,43.07292,-70.8052,Portsmouth,New Hampshire
3809,43.45371,-71.21237,Alton,New Hampshire
3810,43.52706,-71.28101,Alton Bay,New Hampshire
3811,42.83695,-71.16037,Atkinson,New Hampshire
3812,44.0806,-71.29205,Bartlett,New Hampshire
3813,44.09739,-71.04513,Center Conway,New Hampshire
3814,43.76918,-71.18481,Center Ossipee,New Hampshire
3816,43.68469,-71.25524,Center Tuftonboro,New Hampshire
3817,43.88748,-71.23216,Chocorua,New Hampshire
3818,43.97358,-71.25004,Conway,New Hampshire
3819,42.92844,-71.12119,Danville,New Hampshire
3820,43.18879,-70.88678,Dover,New Hampshire
3823,43.17288,-70.94094,Madbury,New Hampshire
3824,43.11744,-70.91946,Durham,New Hampshire
3825,43.21357,-71.04284,Barrington,New Hampshire
3826,42.88621,-71.13378,East Hampstead,New Hampshire
3827,42.90685,-70.98774,East Kingston,New Hampshire
3830,43.63391,-71.00259,East Wakefield,New Hampshire
3832,43.90307,-71.04786,Eaton Center,New Hampshire
3833,42.97478,-70.9892,Exeter,New Hampshire
3835,43.36275,-71.07607,Farmington,New Hampshire
3836,43.82621,-71.07147,Freedom,New Hampshire
3837,43.42165,-71.32909,Gilmanton Iron Works,New Hampshire
3838,44.11231,-71.24092,Glen,New Hampshire
3839,43.26199,-70.98373,Rochester,New Hampshire
3840,43.03849,-70.84806,Greenland,New Hampshire
